GQ id,fifth_col,number_room,rank,year
378590.0,Designated smoking area Guest item storage Dining Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Cash services Check-in/out Offsite parking Salon shopping budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,39.0,2.5,2010.0
378534.0,Refreshments Landscape features Guest item storage Dining Laundry Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Onsite car/limo rental Salon Bicycles budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,46.0,2.0,2007.0
378528.0,Designated smoking area Refreshments Guest item storage Dining Newspapers in lobby Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking Sunbathing business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,20.0,3.5,2012.0
378526.0,Designated smoking area Air-conditioning in public areas Laundry On-site shopping Front desk services Internet (Public areas) Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,40.0,2.5,2011.0
378525.0,Designated smoking area Dining Air-conditioning in public areas Live entertainment Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Check-in/out Offsite parking Smoking rooms available otherPolicy checkInOutPolicy Hotel mastercard carteBlanche,27.0,2.0,2012.0
378524.0,Dining Newspapers in lobby Air-conditioning in public areas Laundry Live entertainment Front desk services Onsite parking Internet (Public areas) Housekeeping Check-in/out business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,26.0,2.0,2012.0
378523.0,Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche cash,26.0,2.5,2013.0
378522.0,Designated smoking area Guest item storage Dining Porter/Bellhop Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy Hotel Motel mastercard visa carteBlanche,42.0,3.0,2012.0
378521.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Air-conditioning in public areas Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,40.0,2.0,2012.0
378520.0,Refreshments Guest item storage Newspapers in lobby Air-conditioning in public areas Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Check-in/out Offsite parking business budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,57.0,2.5,2012.0
378519.0,Designated smoking area Guest item storage Dining Newspapers in lobby On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking business family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,49.0,2.0,2013.0
378518.0,Refreshments Guest item storage Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,49.0,2.0,2013.0
378517.0,Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking business family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,64.0,2.5,2012.0
378516.0,Designated smoking area Refreshments Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Leisure/Entertainment Check-in/out Bicycles budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse Hostel americanExpress mastercard visa carteBlanche,18.0,2.0,2011.0
378515.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Indoor games Sunbathing budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse Hostel mastercard visa,24.0,2.0,2010.0
378514.0,Designated smoking area Guest item storage Dining Laundry Front desk services Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Check-in/out Offsite parking Bicycles urban family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub mastercard visa carteBlanche unionPay,20.0,3.0,2014.0
378513.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Check-in/out Offsite parking Salon business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,51.0,3.0,2013.0
378512.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Air-conditioning in public areas Laundry Front desk services Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Check-in/out Offsite parking Smoking rooms available urban budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa,50.0,3.0,2010.0
378510.0,Guest item storage Dining Air-conditioning in public areas On-site shopping Front desk services Internet (Public areas) Accessible property Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy Hotel mastercard carteBlanche,23.0,2.0,2013.0
378509.0,Dining Air-conditioning in public areas On-site shopping Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Offsite parking Salon business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard carteBlanche cash,24.0,2.0,2013.0
378507.0,Dining Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard carteBlanche cash,22.0,2.0,2013.0
378505.0,Designated smoking area Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Leisure/Entertainment Check-in/out Offsite parking Salon business family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,48.0,3.0,2012.0
378504.0,Designated smoking area Landscape features Guest item storage Dining Fitness centre/Gym Pool Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Onsite car/limo rental Check-in/out Ground sports facilities business luxury romantic spaWellness otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Private vacation home americanExpress mastercard visa carteBlanche,126.0,4.0,2013.0
378502.0,Designated smoking area Guest item storage Dining On-site shopping Front desk services Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,67.0,2.5,2010.0
378501.0,Designated smoking area Guest item storage Dining Conference/Business Air-conditioning in public areas Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Check-in/out Offsite parking Salon budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa carteBlanche discover,66.0,3.0,2012.0
378500.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Bar Live entertainment Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Check-in/out Medical service Smoking rooms available business budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,70.0,3.0,2012.0
378499.0,Refreshments Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Connectivity/Devices On-site shopping Front desk services Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Check-in/out Offsite parking Salon business family budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,41.0,3.0,2012.0
378497.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Check-in/out Bicycles family budget romantic green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa,46.0,4.0,2011.0
378496.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Bar Live entertainment On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Social spaces Check-in/out Fireplace Smoking rooms available business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa,162.0,3.5,1999.0
378495.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Accessible property Babysitting/Childcare/Young ones Wellness centre/club Wake-up service Offsite parking budget otherPolicy checkInOutPolicy petPolicy Hotel mastercard visa carteBlanche,20.0,2.0,2011.0
378494.0,Designated smoking area Refreshments Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Wake-up service Check-in/out Fireplace family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,25.0,2.0,2016.0
378493.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Air-conditioning in public areas Laundry Connectivity/Devices On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking Ground sports facilities Smoking rooms available Golf business golf green rural otherPolicy checkInOutPolicy petPolicy Hotel mastercard carteBlanche,40.0,3.0,2010.0
378491.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Check-in/out Offsite parking Sunbathing otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,55.0,2.0,2010.0
378490.0,Designated smoking area Guest item storage Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Check-in/out Offsite parking Welcome Drink Pack otherPolicy checkInOutPolicy Hotel Inn,75.0,0.0,2013.0
378487.0,Refreshments Guest item storage Newspapers in lobby Air-conditioning in public areas Laundry Live entertainment Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking Smoking rooms available business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,26.0,2.0,2014.0
378486.0,Designated smoking area Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Check-in/out budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,80.0,3.0,2010.0
378483.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Accessible property Babysitting/Childcare/Young ones Ticketing/Tours Leisure/Entertainment Offsite parking budget otherPolicy checkInOutPolicy petPolicy Hotel Guesthouse mastercard carteBlanche,28.0,2.0,2007.0
378481.0,Designated smoking area Guest item storage Dining Laundry Front desk services Internet (Public areas) Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,35.0,2.0,2013.0
378480.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,35.0,2.0,2013.0
378479.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,40.0,2.0,2012.0
378477.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,35.0,2.0,2013.0
378476.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Onsite car/limo rental Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,60.0,2.5,2012.0
378472.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Offsite parking Salon business shopping urban budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Aparthotel Guesthouse mastercard visa,22.0,3.0,2010.0
378469.0,Designated smoking area Guest item storage Dining Conference/Business Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Laundry Bar On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Leisure/Entertainment Check-in/out Offsite parking Salon business budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa carteBlanche,100.0,3.0,2013.0
378467.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,29.0,3.0,2012.0
378466.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa carteBlanche,69.0,2.5,2010.0
378465.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa visaElectron,38.0,2.5,2011.0
378464.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Live entertainment Front desk services Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel mastercard visa carteBlanche,47.0,3.0,2012.0
378463.0,Designated smoking area Refreshments Dining Air-conditioning in public areas Laundry On-site shopping Front desk services Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa,32.0,3.0,2010.0
378461.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa,41.0,2.5,2011.0
378460.0,Designated smoking area Guest item storage Dining Conference/Business Fitness centre/Gym Air-conditioning in public areas Laundry Connectivity/Devices Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Check-in/out Salon otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,50.0,3.0,2009.0
378458.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Smoking rooms available otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,77.0,3.0,2010.0
378454.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Air-conditioning in public areas Laundry On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Leisure/Entertainment Check-in/out business shopping urban family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,370.0,3.0,1999.0
378453.0,Designated smoking area Dining Newspapers in lobby Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,39.0,3.0,2013.0
378450.0,Guest item storage Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel jcbInternational mastercard visa carteBlanche,31.0,3.0,2012.0
378449.0,Designated smoking area Dining Conference/Business Porter/Bellhop Laundry Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,108.0,3.0,2013.0
378447.0,Designated smoking area Refreshments Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Leisure/Entertainment Check-in/out Offsite parking business urban family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,40.0,3.0,2011.0
378446.0,Designated smoking area Landscape features Guest item storage Dining Air-conditioning in public areas Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Leisure/Entertainment Check-in/out Offsite parking Salon Indoor games Theme/water park family budget otherPolicy checkInOutPolicy petPolicy Hotel mastercard carteBlanche,48.0,3.0,2015.0
378445.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Wake-up service Check-in/out Offsite parking budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa maestro,53.0,3.0,2016.0
378443.0,Designated smoking area Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Check-in/out Offsite parking Smoking rooms available family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,30.0,2.5,2010.0
378377.0,Designated smoking area Guest item storage Dining Newspapers in lobby Laundry Bar Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Check-in/out Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,42.0,2.5,2011.0
378375.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking business budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,42.0,3.0,2012.0
378374.0,Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Air-conditioning in public areas Pool Laundry Live entertainment Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Wake-up service Leisure/Entertainment Check-in/out business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,169.0,3.0,2013.0
378371.0,Guest item storage Air-conditioning in public areas Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Check-in/out Offsite parking budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,35.0,2.0,2013.0
377665.0,Designated smoking area Refreshments Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry Bar Live entertainment On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Social spaces Onsite car/limo rental Check-in/out Offsite parking business family budget luxury otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub mastercard visa carteBlanche,52.0,3.0,2014.0
377658.0,Designated smoking area Guest item storage Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service business shopping urban budget gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa carteBlanche,47.0,3.0,2009.0
376782.0,Designated smoking area Refreshments Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Cash services Leisure/Entertainment Check-in/out Offsite parking family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,56.0,2.5,2012.0
376362.0,Designated smoking area Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Air-conditioning in public areas Laundry Bar Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Wake-up service Onsite car/limo rental Leisure/Entertainment business family green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment americanExpress jcbInternational mastercard visa carteBlanche,82.0,4.0,2012.0
374950.0,Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry Bar Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Indoor games business budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel mastercard visa carteBlanche,48.0,3.0,2013.0
374945.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Newspapers in lobby Porter/Bellhop Air-conditioning in public areas On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Leisure/Entertainment Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel jcbInternational mastercard visa carteBlanche,46.0,2.0,2013.0
369564.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Laundry Bar Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Ticketing/Tours Wake-up service Onsite car/limo rental Check-in/out Offsite parking Sunbathing otherPolicy checkInOutPolicy petPolicy Hotel americanExpress mastercard visa carteBlanche maestro,53.0,3.0,2014.0
366352.0,Designated smoking area Landscape features Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Housekeeping Wake-up service Offsite parking shopping urban budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel jcbInternational mastercard visa,19.0,2.5,2007.0
364067.0,Designated smoking area Refreshments Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Salon family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,69.0,2.5,2014.0
364065.0,Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Internet (Public areas) Housekeeping Leisure/Entertainment Check-in/out budget petFriendly otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel mastercard visa carteBlanche cash,45.0,2.0,1995.0
362556.0,Designated smoking area Guest item storage Dining Conference/Business Porter/Bellhop Laundry Bar On-site shopping Front desk services Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Onsite car/limo rental Check-in/out Offsite parking Indoor games Places of worship family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,85.0,3.5,2013.0
362555.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Check-in/out Offsite parking Salon family budget boutique otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel jcbInternational mastercard visa carteBlanche,72.0,3.0,2013.0
362165.0,Refreshments Dining Newspapers in lobby Air-conditioning in public areas Laundry Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Wellness centre/club Onsite car/limo rental Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,43.0,3.0,2014.0
